X [s],R BICEPS BRACHII 1: EMG 1->Subset [Volts],R FLEXOR CARPI RADIALIS 2: EMG 2->Subset [Volts],R EXTENSOR CARPI RADIALIS 3: EMG 3->Subset [Volts]
2.098730769,1.85E-06,5.12E-05,-1.73E-05
2.09925,-2.85E-06,-2.77E-05,-8.22E-06
2.099769231,-5.04E-06,-5.14E-05,-7.05E-06
2.100288462,-4.87E-06,-5.15E-05,-2.18E-06
2.100807692,-2.18E-06,-8.22E-06,-5.87E-06
2.101326923,-3.02E-06,3.84E-05,3.36E-07
2.101846154,-3.36E-07,7.77E-05,-1.68E-07
2.102365385,5.04E-06,9.43E-05,-7.05E-06
2.102884615,-1.17E-06,7.84E-05,-1.54E-05
2.103403846,4.36E-06,8.14E-05,-1.39E-05
2.103923077,-3.36E-07,0.000118166,-1.29E-05
2.104442308,-1.85E-06,0.000215854,-1.09E-05
2.104961538,3.36E-07,0.000251774,1.51E-06
2.105480769,2.18E-06,0.000173053,5.54E-06
2.106,3.19E-06,4.78E-05,4.87E-06
2.106519231,3.86E-06,-0.000118334,2.18E-06
2.107038462,3.19E-06,-0.000223911,2.18E-06
2.107557692,1.68E-07,-0.000165499,-5.04E-07
2.108076923,-1.17E-06,-6.66E-05,-1.23E-05
2.108596154,-1.51E-06,-7.39E-06,-1.66E-05
2.109115385,-5.04E-07,-4.77E-05,-1.31E-05
2.109634615,-1.17E-06,-0.000153246,-1.56E-05
2.110153846,-6.71E-07,-0.000235325,-3.17E-05
2.110673077,1.17E-06,-0.000143343,-4.45E-05
2.111192308,-1.68E-07,-6.60E-05,-5.07E-05
2.111711538,-2.52E-06,-0.000101213,-5.15E-05
2.112230769,-1.17E-06,-8.51E-05,-5.59E-05
2.11275,-1.85E-06,-6.26E-05,-5.72E-05
2.113269231,-8.39E-07,-7.03E-05,-4.99E-05
2.113788462,-2.85E-06,-3.74E-05,-4.52E-05
2.114307692,-8.39E-07,3.05E-05,-3.31E-05
2.114826923,-5.04E-06,0.000117327,-2.40E-05
2.115346154,-2.85E-06,0.000248753,-1.46E-05
2.115865385,-4.03E-06,0.000323445,-5.04E-06
2.116384615,-7.05E-06,0.000324453,-3.52E-06
2.116903846,-4.20E-06,0.000297597,-2.52E-06
2.117423077,-2.85E-06,0.000235157,-2.01E-06
2.117942308,-4.20E-06,0.000372793,-7.72E-06
2.118461538,-7.22E-06,0.000214176,-1.23E-05
2.118980769,-7.89E-06,-0.00052285,-1.78E-05
2.1195,-4.20E-06,-0.00064538,-1.23E-05
2.120019231,-6.55E-06,-0.000285847,-5.20E-06
2.120538462,-4.87E-06,-8.31E-05,-4.87E-06
2.121057692,-5.71E-06,-0.000117998,-8.56E-06
2.121576923,-6.21E-06,-0.000116991,-1.66E-05
2.122096154,-6.21E-06,-0.000181613,-2.64E-05
2.122615385,-6.88E-06,-0.000390585,-3.61E-05
2.123134615,-5.54E-06,-0.000231464,-3.91E-05
2.123653846,-4.87E-06,3.47E-05,-3.51E-05
2.124173077,-3.19E-06,0.000454368,-2.27E-05
2.124692308,-4.53E-06,0.000759518,-1.09E-05
2.125211538,-2.85E-06,0.000189166,-2.85E-06
2.125730769,-8.90E-06,-0.000272419,3.52E-06
2.12625,-6.88E-06,-0.000230793,4.53E-06
2.126769231,-7.72E-06,-0.00024892,7.39E-06
2.127288462,-1.12E-05,-0.000303471,1.02E-05
2.127807692,-9.74E-06,-0.000193698,8.22E-06
2.128326923,-9.06E-06,-0.000170199,2.18E-06
2.128846154,-5.04E-06,-0.000193698,-2.85E-06
2.129365385,-5.87E-06,-9.79E-05,-1.12E-05
2.129884615,-6.38E-06,-1.36E-05,-1.58E-05
2.130403846,-5.87E-06,2.70E-05,-1.88E-05
2.130923077,-5.87E-06,-5.20E-06,-2.03E-05
2.131442308,-3.52E-06,-6.26E-05,-2.30E-05
2.131961538,-6.88E-06,-9.85E-05,-3.00E-05
2.132480769,-8.22E-06,-0.00014435,-3.47E-05
2.133,-1.01E-05,-0.000124544,-4.18E-05
2.133519231,-8.56E-06,-4.99E-05,-4.08E-05
2.134038462,-6.55E-06,6.55E-05,-3.58E-05
2.134557692,-5.54E-06,-4.38E-05,-3.29E-05
2.135076923,-4.36E-06,-0.000359533,-3.54E-05
2.135596154,-7.55E-06,-0.000435904,-3.26E-05
2.136115385,-5.20E-06,-0.000212665,-2.80E-05
2.136634615,-2.52E-06,-6.68E-05,-1.83E-05
2.137153846,-4.87E-06,8.22E-06,-1.12E-05
2.137673077,-1.68E-06,2.60E-05,-6.71E-06
2.138192308,-8.39E-07,0.000161303,-5.54E-06
2.138711538,-3.52E-06,0.00035668,-3.52E-06
2.139230769,-2.18E-06,6.60E-05,-4.87E-06
2.13975,-1.51E-06,-0.00046041,-1.16E-05
2.140269231,-3.19E-06,-0.000165499,-1.80E-05
2.140788462,-5.54E-06,-4.87E-05,-2.11E-05
2.141307692,-3.86E-06,-0.000130587,-1.38E-05
2.141826923,-8.56E-06,-9.03E-05,-9.74E-06
2.142346154,-9.23E-06,3.21E-05,-7.89E-06
2.142865385,-8.06E-06,0.00019118,-3.86E-06
2.143384615,-7.55E-06,0.000132769,8.39E-07
2.143903846,-4.20E-06,-4.08E-05,4.87E-06
2.144423077,-7.05E-06,-3.19E-05,1.39E-05
2.144942308,-6.88E-06,-2.48E-05,6.38E-06
2.145461538,-4.20E-06,-3.17E-05,-2.69E-06
2.145980769,-4.20E-06,-3.02E-05,-4.20E-06
2.1465,-1.01E-06,-1.43E-05,-1.53E-05
2.147019231,-1.85E-06,-5.04E-07,-2.40E-05
2.147538462,-4.20E-06,1.19E-05,-2.90E-05
2.148057692,-7.39E-06,2.97E-05,-3.61E-05
2.148576923,-6.21E-06,4.15E-05,-3.21E-05
2.149096154,-1.02E-05,2.33E-05,-3.12E-05
2.149615385,-5.54E-06,1.63E-05,-3.19E-05
2.150134615,-7.22E-06,2.30E-05,-2.65E-05
2.150653846,-1.85E-06,3.00E-05,-2.20E-05
2.151173077,-1.51E-06,4.33E-05,-1.90E-05
2.151692308,8.39E-07,4.77E-05,-2.42E-05
2.152211538,-2.52E-06,4.01E-05,-2.17E-05
2.152730769,-5.20E-06,3.47E-05,-1.49E-05
2.15325,-4.36E-06,2.57E-05,-8.73E-06
2.153769231,-7.22E-06,1.98E-05,-6.55E-06
2.154288462,-4.03E-06,2.64E-05,1.85E-06
2.154807692,8.39E-07,2.80E-05,7.22E-06
2.155326923,-2.35E-06,1.07E-05,8.56E-06
2.155846154,-4.20E-06,-1.17E-05,7.05E-06
2.156365385,-4.20E-06,-2.43E-05,2.35E-06
2.156884615,-5.87E-06,-2.11E-05,-3.86E-06
2.157403846,-1.51E-06,-2.52E-06,-1.23E-05
2.157923077,6.71E-07,2.10E-05,-1.66E-05
2.158442308,-4.36E-06,6.51E-05,-1.71E-05
2.158961538,-3.02E-06,0.000110277,-2.52E-05
2.159480769,-1.85E-06,0.000108598,-2.84E-05
2.16,-4.20E-06,5.51E-05,-2.80E-05
2.160519231,-3.36E-06,6.06E-05,-2.52E-05
2.161038462,-3.02E-06,9.25E-05,-1.98E-05
2.161557692,-3.02E-06,0.000107256,-2.00E-05
2.162076923,-4.20E-06,0.000116991,-2.20E-05
2.162596154,3.36E-07,8.95E-05,-2.70E-05
2.163115385,5.04E-07,-0.000168017,-1.96E-05
2.163634615,-5.04E-07,-0.000321935,-8.22E-06
2.164153846,1.17E-06,-0.000180102,6.71E-06
2.164673077,1.85E-06,5.20E-06,1.71E-05
2.165192308,2.35E-06,0.000200748,2.13E-05
2.165711538,1.85E-06,0.000271916,1.83E-05
2.166230769,-4.53E-06,0.000143008,6.55E-06
2.16675,-8.39E-07,9.28E-05,1.51E-06
2.167269231,-3.19E-06,-1.06E-05,2.85E-06
2.167788462,-6.55E-06,-0.000168688,-2.01E-06
2.168307692,-2.52E-06,-0.000296925,-1.44E-05
2.168826923,-2.18E-06,-0.00028249,-3.26E-05
2.169346154,-2.52E-06,-8.61E-05,-4.63E-05
2.169865385,-1.85E-06,0.00012874,-5.02E-05
2.170384615,-5.04E-07,0.000241703,-5.22E-05
2.170903846,-3.19E-06,0.000223911,-5.25E-05
2.171423077,-6.04E-06,8.53E-05,-4.95E-05
2.171942308,-1.02E-05,-7.44E-05,-5.04E-05
2.172461538,-6.04E-06,-0.000240864,-4.62E-05
2.172980769,-2.85E-06,-0.00032932,-3.71E-05
2.1735,-1.85E-06,-0.000208301,-2.94E-05
2.174019231,-3.19E-06,-9.68E-05,-2.30E-05
2.174538462,-7.89E-06,-8.22E-06,-2.00E-05
2.175057692,-7.55E-06,0.000126055,-1.63E-05
2.175576923,-8.90E-06,0.000262684,-1.49E-05
2.176096154,-1.14E-05,0.000386557,-1.66E-05
2.176615385,-4.87E-06,0.000533257,-1.76E-05
2.177134615,-2.18E-06,0.000593683,-1.36E-05
2.177653846,-5.04E-07,0.000578576,-7.39E-06
2.178173077,2.18E-06,0.000382528,-6.88E-06
2.178692308,1.17E-06,-1.70E-05,-4.20E-06
2.179211538,-5.54E-06,-0.000458061,-1.09E-05
2.179730769,-2.85E-06,-0.000638331,-2.23E-05
2.18025,-7.22E-06,-0.00050573,-2.57E-05
2.180769231,-9.57E-06,-0.000329992,-2.00E-05
2.181288462,-8.90E-06,-0.000180102,-5.87E-06
2.181807692,-1.16E-05,-3.09E-05,6.55E-06
2.182326923,-1.19E-05,6.29E-05,1.46E-05
2.182846154,-1.11E-05,0.000115984,1.70E-05
2.183365385,-1.23E-05,0.000140826,2.23E-05
2.183884615,-7.72E-06,0.000148882,2.70E-05
2.184403846,-1.02E-05,0.000241199,3.44E-05
2.184923077,-7.39E-06,0.000268894,4.48E-05
2.185442308,-5.54E-06,-8.17E-05,5.24E-05
2.185961538,-2.18E-06,-0.000325124,5.49E-05
2.186480769,-1.85E-06,-0.000352651,3.91E-05
2.187,-3.86E-06,-0.000225589,1.46E-05
2.187519231,-6.21E-06,3.86E-06,-1.85E-06
2.188038462,-3.19E-06,0.000176074,-1.83E-05
2.188557692,-6.88E-06,0.000183627,-3.84E-05
2.189076923,-9.57E-06,-0.000319753,-4.52E-05
2.189596154,-1.09E-05,-0.000434226,-5.39E-05
2.190115385,-1.06E-05,-5.98E-05,-6.11E-05
2.190634615,-7.55E-06,0.000215686,-6.60E-05
2.191153846,-9.57E-06,0.000107256,-6.01E-05
2.191673077,-7.55E-06,2.08E-05,-3.99E-05
2.192192308,-3.86E-06,2.85E-06,-2.84E-05
2.192711538,-8.90E-06,0.000265034,-3.46E-05
2.193230769,-7.55E-06,0.000408713,-3.59E-05
2.19375,-9.57E-06,-4.01E-05,-4.40E-05
2.194269231,-1.02E-05,-0.000388235,-4.80E-05
2.194788462,-6.88E-06,7.72E-06,-4.25E-05
2.195307692,-6.21E-06,0.000180438,-3.94E-05
2.195826923,-5.71E-06,-0.000192187,-3.91E-05
2.196346154,-9.57E-06,-0.000754818,-4.30E-05
2.196865385,-8.39E-06,-0.00082179,-3.46E-05
2.197384615,-6.88E-06,-0.000601572,-2.60E-05
2.197903846,-7.22E-06,-0.000319585,-1.83E-05
2.198423077,-9.57E-06,-0.000271748,-1.90E-05
2.198942308,-9.06E-06,-0.000293904,-2.05E-05
2.199461538,-5.37E-06,-0.000130922,-1.88E-05
2.199980769,-4.20E-06,-8.74E-05,-1.63E-05
2.2005,-3.86E-06,-0.000108598,-1.36E-05
2.201019231,1.85E-06,-5.54E-06,-6.71E-07
2.201538462,2.52E-06,0.000118334,9.57E-06
2.202057692,1.85E-06,9.95E-05,8.73E-06
2.202576923,-1.34E-06,5.35E-05,5.87E-06
2.203096154,-1.68E-07,7.34E-05,3.86E-06
2.203615385,-4.36E-06,9.38E-05,8.39E-07
2.204134615,-5.04E-06,0.000111284,-3.86E-06
2.204653846,-3.52E-06,7.89E-05,-8.56E-06
2.205173077,-6.88E-06,3.88E-05,-1.23E-05
2.205692308,-7.39E-06,3.34E-05,-1.46E-05
2.206211538,-6.88E-06,2.47E-05,-1.54E-05
2.206730769,-4.53E-06,-3.98E-05,-1.46E-05
2.20725,-4.87E-06,-6.36E-05,-1.63E-05
2.207769231,-5.54E-06,-4.45E-05,-1.93E-05
2.208288462,-7.22E-06,-5.86E-05,-3.16E-05
2.208807692,-6.38E-06,-0.000105241,-4.99E-05
2.209326923,-3.02E-06,-9.80E-05,-4.82E-05
2.209846154,-3.86E-06,-4.68E-05,-4.55E-05
2.210365385,-1.51E-06,4.18E-05,-4.05E-05
2.210884615,-5.37E-06,0.000100206,-3.29E-05
2.211403846,-3.36E-06,7.75E-05,-2.58E-05
2.211923077,-2.52E-06,2.64E-05,-2.30E-05
2.212442308,-1.68E-06,-2.60E-05,-2.17E-05
2.212961538,-2.85E-06,-7.80E-05,-1.81E-05
2.213480769,-2.85E-06,-0.000101213,-7.55E-06
2.214,-2.85E-06,-0.000169024,-1.51E-06
2.214519231,-6.71E-07,-5.22E-05,-1.51E-06
2.215038462,1.85E-06,0.000217197,-1.09E-05
2.215557692,4.70E-06,8.24E-05,-1.39E-05
2.216076923,3.86E-06,3.17E-05,-7.39E-06
2.216596154,2.35E-06,9.21E-05,-5.20E-06
2.217115385,3.02E-06,0.000111955,3.19E-06
2.217634615,3.19E-06,8.17E-05,9.90E-06
2.218153846,4.36E-06,2.53E-05,1.17E-05
2.218673077,1.01E-06,-3.17E-05,4.87E-06
2.219192308,2.52E-06,-1.66E-05,3.02E-06
2.219711538,5.04E-07,3.19E-06,-1.34E-06
2.220230769,5.04E-07,3.64E-05,-5.71E-06
2.22075,-1.85E-06,6.23E-05,-1.68E-07
2.221269231,-3.36E-06,-1.83E-05,-1.51E-06
2.221788462,-4.53E-06,-4.68E-05,-2.35E-06
2.222307692,-3.86E-06,-2.30E-05,-5.20E-06
2.222826923,-3.52E-06,-3.00E-05,-8.90E-06
2.223346154,-1.02E-05,-7.22E-06,-1.31E-05
2.223865385,-1.23E-05,8.71E-05,-2.13E-05
2.224384615,-1.16E-05,0.000237842,-2.58E-05
2.224903846,-1.01E-05,0.000335531,-2.33E-05
2.225423077,-7.89E-06,0.000339559,-2.03E-05
2.225942308,-1.28E-05,0.000256306,-3.17E-05
2.226461538,-1.29E-05,0.000215015,-4.70E-05
2.226980769,-1.49E-05,0.000119341,-5.22E-05
2.2275,-1.16E-05,-3.51E-05,-4.26E-05
2.228019231,-8.22E-06,-0.000438926,-2.47E-05
2.228538462,-1.02E-05,-0.000520836,-3.36E-06
2.229057692,-4.87E-06,-0.000219043,1.33E-05
2.229576923,-7.55E-06,-0.000181109,1.70E-05
2.230096154,-7.55E-06,-0.000162646,1.80E-05
2.230615385,-4.20E-06,0.000150561,1.80E-05
2.231134615,-7.72E-06,0.000213336,1.80E-05
2.231653846,-3.69E-06,7.69E-05,1.83E-05
2.232173077,-2.01E-06,0.000199237,1.39E-05
2.232692308,1.17E-06,0.000390417,-2.69E-06
2.233211538,-2.85E-06,0.000226429,-2.10E-05
2.233730769,-4.36E-06,-9.70E-05,-3.31E-05
2.23425,-3.52E-06,-0.000158618,-3.41E-05
2.234769231,-4.87E-06,-0.000132601,-2.57E-05
2.235288462,-3.52E-06,-4.18E-05,-1.21E-05
2.235807692,-5.54E-06,-8.19E-05,-6.88E-06
2.236326923,-6.55E-06,-0.000186984,-1.36E-05
2.236846154,-8.06E-06,-0.000131929,-2.57E-05
2.237365385,-8.56E-06,-2.13E-05,-3.71E-05
2.237884615,-8.22E-06,-5.87E-06,-3.99E-05
2.238403846,-5.87E-06,-4.21E-05,-3.98E-05
2.238923077,-3.02E-06,-0.000124041,-3.44E-05
2.239442308,-1.17E-06,-0.000153918,-2.65E-05
2.239961538,-2.18E-06,-6.21E-06,-2.05E-05
2.240480769,-3.52E-06,0.000144854,-1.49E-05
2.241,-5.54E-06,0.000208637,-1.19E-05
2.241519231,-7.55E-06,0.00011162,-3.00E-05
2.242038462,-1.17E-05,-0.000163317,-5.56E-05
2.242557692,-1.16E-05,-0.000358694,-6.23E-05
2.243076923,-1.26E-05,-0.000325124,-4.99E-05
2.243596154,-9.23E-06,-0.000121355,-2.65E-05
2.244115385,-4.20E-06,6.21E-06,2.52E-06
2.244634615,-2.18E-06,8.38E-05,2.17E-05
2.245153846,-5.54E-06,9.79E-05,3.17E-05
2.245673077,-4.87E-06,0.000217197,3.05E-05
2.246192308,-2.18E-06,0.000343587,2.33E-05
2.246711538,-4.70E-06,-3.68E-05,1.43E-05
2.247230769,-7.55E-06,-0.000332342,9.40E-06
2.24775,-8.39E-06,-3.14E-05,4.87E-06
2.248269231,-6.71E-06,4.03E-06,3.36E-06
2.248788462,-7.39E-06,4.65E-05,6.38E-06
2.249307692,-5.87E-06,5.42E-05,-3.19E-06
2.249826923,-6.21E-06,1.73E-05,-1.02E-05
2.250346154,-6.88E-06,-5.04E-07,-8.90E-06
2.250865385,-6.55E-06,-2.70E-05,-1.17E-05
2.251384615,-6.21E-06,-5.42E-05,-2.60E-05
2.251903846,-9.06E-06,-9.16E-05,-3.27E-05
2.252423077,-7.55E-06,-8.38E-05,-3.51E-05
2.252942308,-8.22E-06,-6.60E-05,-3.84E-05
2.253461538,-6.55E-06,-5.14E-05,-3.37E-05
2.253980769,-6.21E-06,-3.44E-05,-2.30E-05
2.2545,-7.22E-06,2.00E-05,-2.35E-05
2.255019231,-7.72E-06,7.23E-05,-2.84E-05
2.255538462,-7.89E-06,0.000140658,-2.99E-05
2.256057692,-7.55E-06,0.000193194,-2.47E-05
2.256576923,-4.87E-06,0.000256977,-2.23E-05
2.257096154,-1.01E-06,0.000173388,-1.19E-05
2.257615385,1.34E-06,-5.04E-06,-4.70E-06
2.258134615,-2.35E-06,-3.68E-05,-3.02E-06
2.258653846,-1.01E-06,3.00E-05,-3.86E-06
2.259173077,-2.18E-06,-3.34E-05,-1.68E-07
2.259692308,-4.20E-06,-0.000155261,5.04E-06
2.260211538,-4.03E-06,-9.42E-05,1.85E-06
2.260730769,3.36E-07,-5.09E-05,-2.01E-06
2.26125,-2.52E-06,-0.000150057,-7.22E-06
2.261769231,-1.51E-06,-0.000122698,-1.38E-05
2.262288462,-6.21E-06,-3.84E-05,-2.43E-05
2.262807692,-4.70E-06,-4.52E-05,-2.06E-05
2.263326923,-2.18E-06,-3.41E-05,-1.93E-05
2.263846154,-2.52E-06,-6.65E-05,-1.23E-05
2.264365385,-4.87E-06,-8.21E-05,-1.12E-05
2.264884615,-5.04E-06,-7.27E-05,-1.76E-05
2.265403846,-4.20E-06,-6.76E-05,-1.73E-05
2.265923077,-3.69E-06,-8.14E-05,-2.32E-05
2.266442308,-6.55E-06,-0.000149218,-2.18E-05
2.266961538,-7.55E-06,-0.000114305,-2.43E-05
2.267480769,-3.02E-06,-7.10E-05,-2.00E-05
2.268,-2.18E-06,-9.68E-05,-1.66E-05
2.268519231,-2.18E-06,-8.09E-05,-1.36E-05
2.269038462,1.17E-06,-5.04E-06,-1.70E-05
2.269557692,4.70E-06,3.71E-05,-2.06E-05
2.270076923,4.87E-06,1.36E-05,-2.27E-05
2.270596154,-5.04E-07,-7.96E-05,-2.99E-05
2.271115385,-3.52E-06,-0.000235157,-4.46E-05
2.271634615,-5.20E-06,-0.000365576,-4.03E-05
2.272153846,-3.36E-06,-0.000303639,-2.50E-05
2.272673077,-6.71E-07,-0.000114305,-1.02E-05
2.273192308,1.51E-06,6.55E-06,1.85E-06
2.273711538,-3.69E-06,4.80E-05,1.17E-06
2.274230769,5.04E-07,6.19E-05,3.36E-07
2.27475,1.17E-06,3.27E-05,1.51E-06
2.275269231,1.68E-07,-9.57E-06,-1.68E-06
2.275788462,1.17E-06,9.57E-06,-9.06E-06
2.276307692,8.39E-07,5.87E-06,-1.51E-05
2.276826923,1.17E-06,-6.55E-06,-1.85E-05
2.277346154,2.69E-06,2.60E-05,-2.23E-05
2.277865385,3.52E-06,8.07E-05,-1.73E-05
2.278384615,2.52E-06,8.56E-05,-1.49E-05
2.278903846,1.68E-06,0.00016231,-1.36E-05
2.279423077,1.51E-06,0.000347112,-1.56E-05
2.279942308,-1.85E-06,0.000562127,-2.05E-05
2.280461538,-3.36E-07,0.000436912,-2.57E-05
2.280980769,3.36E-07,-0.000394446,-3.04E-05
2.2815,-2.52E-06,-0.000497337,-3.39E-05
2.282019231,-4.20E-06,-0.000206287,-2.97E-05
2.282538462,-3.86E-06,1.33E-05,-1.56E-05
2.283057692,-3.69E-06,4.68E-05,-1.02E-05
2.283576923,-1.01E-06,0.00010222,-7.05E-06
2.284096154,-1.17E-06,0.000186648,1.68E-07
2.284615385,6.71E-07,0.000268391,1.17E-06
2.285134615,1.68E-07,0.000199573,8.22E-06
2.285653846,6.71E-07,5.81E-05,-1.85E-06
2.286173077,-5.04E-07,0.000144183,-9.90E-06
2.286692308,1.68E-06,0.000140154,-1.73E-05
2.287211538,5.04E-07,-3.31E-05,-1.53E-05
2.287730769,-2.69E-06,-0.000196216,-1.49E-05
2.28825,-1.85E-06,-0.000159457,-2.11E-05
2.288769231,6.71E-07,-0.00013814,-2.23E-05
2.289288462,1.68E-07,-0.000254627,-1.66E-05
2.289807692,3.19E-06,-0.000286183,-1.49E-05
2.290326923,1.17E-06,-0.000155932,-1.66E-05
2.290846154,1.85E-06,-2.48E-05,-1.06E-05
2.291365385,-1.51E-06,1.09E-05,1.17E-06
2.291884615,-5.20E-06,4.45E-05,1.51E-06
2.292403846,-4.53E-06,5.42E-05,-3.36E-07
2.292923077,-3.52E-06,5.32E-05,-4.70E-06
2.293442308,-5.54E-06,3.34E-05,-2.32E-05
2.293961538,-7.55E-06,5.49E-05,-3.46E-05
2.294480769,-8.22E-06,-0.000248753,-3.96E-05
2.295,-1.33E-05,-0.000429526,-4.21E-05
2.295519231,-1.17E-05,-0.000329152,-4.31E-05
2.296038462,-1.02E-05,-0.000239521,-4.58E-05
2.296557692,-3.19E-06,-8.33E-05,-4.15E-05
2.297076923,-2.35E-06,-7.40E-05,-2.80E-05
2.297596154,-2.18E-06,-4.58E-05,-1.70E-05
2.298115385,-1.17E-06,3.51E-05,-1.34E-05
2.298634615,-4.20E-06,7.08E-05,-1.66E-05
2.299153846,-1.12E-05,2.17E-05,-2.77E-05
2.299673077,-9.57E-06,-2.23E-05,-2.69E-05
2.300192308,-5.71E-06,-1.71E-05,-1.63E-05
2.300711538,-5.04E-06,-1.70E-05,-1.51E-06
2.301230769,-5.04E-07,-8.39E-07,8.39E-07
2.30175,-3.52E-06,3.98E-05,-2.18E-06
2.302269231,-1.17E-06,9.35E-05,-5.71E-06
2.302788462,-4.87E-06,0.000116991,-1.61E-05
2.303307692,-3.52E-06,8.24E-05,-2.37E-05
2.303826923,-3.86E-06,-0.00013814,-3.34E-05
2.304346154,-4.87E-06,-0.000274434,-2.84E-05
2.304865385,-5.54E-06,-0.000225757,-2.45E-05
2.305384615,-5.71E-06,-1.09E-05,-1.06E-05
2.305903846,-5.37E-06,0.000121523,-6.55E-06
2.306423077,-5.87E-06,0.000103227,-6.04E-06
2.306942308,-7.22E-06,6.34E-05,2.52E-06
2.307461538,-3.19E-06,4.08E-05,-1.17E-06
2.307980769,-7.72E-06,8.41E-05,-6.55E-06
2.3085,-8.56E-06,0.000160632,-5.20E-06
2.309019231,-9.06E-06,0.000171542,-6.71E-07
2.309538462,-9.90E-06,0.000104234,-6.55E-06
2.310057692,-1.09E-05,2.03E-05,-1.06E-05
2.310576923,-1.06E-05,-7.03E-05,-1.14E-05
2.311096154,-1.49E-05,-5.34E-05,-1.04E-05
2.311615385,-1.16E-05,-2.84E-05,-1.16E-05
2.312134615,-7.22E-06,-3.41E-05,-1.53E-05
2.312653846,-4.53E-06,-6.70E-05,-3.37E-05
2.313173077,-7.89E-06,-0.000108598,-4.88E-05
2.313692308,-8.22E-06,-0.000112459,-5.32E-05
2.314211538,-8.06E-06,-0.000107759,-4.55E-05
2.314730769,-1.29E-05,-0.000125383,-3.05E-05
2.31525,-7.55E-06,-9.48E-05,-2.25E-05
2.315769231,-2.18E-06,3.11E-05,-1.56E-05
2.316288462,-6.88E-06,0.000308003,-1.19E-05
2.316807692,-7.39E-06,0.000342916,-1.96E-05
2.317326923,-8.22E-06,-0.000205112,-2.62E-05
2.317846154,-8.06E-06,-5.39E-05,-2.20E-05
2.318365385,-6.21E-06,0.000169024,-1.59E-05
2.318884615,-4.20E-06,0.000185809,-1.41E-05
2.319403846,-2.18E-06,0.000137469,-7.22E-06
2.319923077,-3.52E-06,-0.00015996,-4.53E-06
2.320442308,-3.52E-06,-0.000286686,-1.51E-06
2.320961538,-2.85E-06,-0.000341909,-2.52E-06
2.321480769,-6.71E-07,-0.000152911,-3.36E-07
2.322,-2.52E-06,7.12E-05,1.68E-07
2.322519231,-1.68E-06,2.15E-05,-8.22E-06
2.323038462,-8.39E-07,-0.000272251,-1.31E-05
2.323557692,-5.04E-07,-0.000285679,-1.70E-05
2.324076923,-2.85E-06,-0.000189502,-2.74E-05
2.324596154,1.85E-06,-0.000148882,-3.16E-05
2.325115385,-2.18E-06,-0.000107591,-2.69E-05
2.325634615,-6.71E-06,-1.70E-05,-3.00E-05
2.326153846,-1.07E-05,3.81E-05,-3.04E-05
2.326673077,-1.14E-05,3.88E-05,-3.81E-05
2.327192308,-7.05E-06,3.04E-05,-4.45E-05
2.327711538,-6.88E-06,3.31E-05,-2.77E-05
2.328230769,-4.20E-06,8.54E-05,-1.46E-05
2.32875,-1.68E-07,0.000147539,-5.20E-06
2.329269231,-1.17E-06,0.000155261,-1.17E-06
2.329788462,-5.04E-06,0.000107256,5.04E-07
2.330307692,-7.22E-06,4.28E-05,-5.20E-06
2.330826923,-5.54E-06,-6.04E-06,-8.90E-06
2.331346154,-6.71E-06,-2.50E-05,-7.39E-06
2.331865385,-9.90E-06,-3.59E-05,-7.89E-06
2.332384615,-9.23E-06,-3.91E-05,-6.88E-06
2.332903846,-3.36E-06,-4.21E-05,-8.90E-06
2.333423077,-7.55E-06,-4.88E-05,-4.36E-06
2.333942308,-2.85E-06,-5.15E-05,-6.38E-06
2.334461538,-4.20E-06,-2.79E-05,-6.21E-06
2.334980769,-3.86E-06,-2.47E-05,-7.72E-06
2.3355,-4.36E-06,-4.85E-05,-1.01E-05
2.336019231,-5.54E-06,-6.24E-05,-1.98E-05
2.336538462,-9.57E-06,-5.86E-05,-2.06E-05
2.337057692,-9.23E-06,-4.99E-05,-1.83E-05
2.337576923,-9.23E-06,-1.28E-05,-1.09E-05
2.338096154,-3.52E-06,2.30E-05,-3.86E-06
2.338615385,-6.55E-06,5.15E-05,3.02E-06
2.339134615,-4.20E-06,5.96E-05,4.20E-06
2.339653846,-1.68E-06,5.89E-05,4.36E-06
2.340173077,-3.52E-06,-1.88E-05,7.72E-06
2.340692308,-4.36E-06,-8.11E-05,6.21E-06
2.341211538,-6.88E-06,-4.75E-05,1.51E-06
2.341730769,-6.71E-06,2.85E-05,-1.51E-06
2.34225,-8.56E-06,6.40E-05,-6.88E-06
2.342769231,-7.89E-06,3.24E-05,-8.73E-06
2.343288462,-7.89E-06,-1.02E-05,-1.39E-05
2.343807692,-6.71E-06,-3.24E-05,-1.19E-05
2.344326923,-7.55E-06,1.24E-05,-4.53E-06
2.344846154,-7.05E-06,8.16E-05,8.39E-07
2.345365385,-9.57E-06,0.000150561,5.04E-07
2.345884615,-5.87E-06,0.000194537,4.20E-06
2.346403846,-6.21E-06,0.000205951,8.39E-06
2.346923077,-4.87E-06,0.00020444,1.43E-05
2.347442308,-1.09E-05,0.00015996,7.22E-06
2.347961538,-1.02E-05,3.44E-05,4.87E-06
2.348480769,-1.09E-05,-0.000195041,-4.53E-06
2.349,-9.23E-06,-0.000264698,-1.78E-05
2.349519231,-1.01E-05,-0.000295247,-3.41E-05
2.350038462,-1.17E-05,-0.000258656,-4.15E-05
